//ver JP EN
00	25
088C	
088D	
088E	08E5
088F	08E6
0890	
0891	08E7
0892	
0893	08E8
0894	
0895	08E9
0896	
0897	08EA
0898	
0899	08EB
089A	
089B	08EC
089C	
089D	08ED
089E	
089F	08EE
08A0	
08A1	08EF
08A2	
08A3	08F0
08A4	
08A5	
08A6	08E5
08A7	08F1
08A8	
08A9	08F2
08AA	
08AB	08F3
08AC	
08AD	08F4
08AE	
08AF	08F5
08B0	
08B1	08F6
08B2	
08B3	08F7
08B4	
08B5	08F8
08B6	
08B7	08F9
08B8	
08B9	08FA
08BA	
08BB	08FB
08BC	
08BD	
08BE	08FC
08BF	08FD
08C0	0900
08C1	0901
08C2	0902
08C3	0903
08C4	0904
08C5	0905
08C6	0906
08C7	0907
08C8	0908
08C9	0909
08CA	090A
08CB	090B
08CC	090C
08CD	090D
08CE	090E
08CF	090F
08D0	0910
08D1	0911
08D2	0912
08D3	0913
08D4	0914
08D5	0915
08D6	0916
08D7	0917
08D8	0918
08D9	0919
08DA	091A
08DB	091B
08DC	091C
08DD	091D
08DE	091E
08DF	091F
08E0	0920
08E1	0921
08E2	0922
08E3	0923
08E4	0924
08E5	0925
08E6	0926
08E7	0927
08E8	0928
08E9	0929
08EA	092A
08EB	092B
08EC	092C
08ED	092D
08EE	092E
08EF	092F
08F0	0930
08F1	0931
08F2	0932
08F3	0933
08F4	0934
08F5	0935
08F6	0936
08F7	0937
08F8	0938
08F9	0939
08FA	093A
08FB	093B
08FC	093C
08FD	093D
08FE	0924
08FF	0925
0900	0928
0901	0941
0902	099D
0903	
0904	
0905	0953
0906	093E
0907	093F
0908	0940
0909	0970
090A	0975
090B	0946
090C	0952
090D	096F
090E	0947
090F	0948
0910	
0911	0951
0912	097B
0913	
0914	0954
0915	0955
0916	0956
0917	0957
0918	0958
0919	0959
091A	095A
091B	095B
091C	095C
091D	095D
091E	095E
091F	095F
0920	0960
0921	0961
0922	0962
0923	0963
0924	0964
0925	0965
0926	0966
0927	0967
0928	0968
0929	0969
092A	096A
092B	0AF9
092C	093B
092D	096D
092E	
092F	0973
0930	0980
0931	0949
0932	094B
0933	097E
0934	094C
0935	0988
0936	094E
0937	
0938	0978
0939	094F
093A	0971
093B	0989
093C	0972
093D	0974
093E	099C
093F	097F
0940	099B
0941	0976
0942	097A
0943	097C
0944	097D
0945	0981
0946	
0947	0982
0948	09A2
0949	09D3
094A	
094B	098B
094C	098C
094D	098D
094E	098E
094F	098F
0950	0990
0951	0991
0952	0992
0953	0993
0954	0994
0955	0995
0956	0996
0957	0997
0958	0998
0959	0999
095A	099A
095B	099B
095C	099C
095D	099D
095E	099E
095F	099F
0960	09A0
0961	09A1
0962	09A2
0963	09A3
0964	09A4
0965	09A5
0966	09A6
0967	09A7
0968	09A8
0969	09A9
096A	09AA
096B	09AB
096C	09AC
096D	09AD
096E	09AE
096F	09AF
0970	09B0
0971	09B1
0972	09B2
0973	09B3
0974	09B4
0975	09B5
0976	09B6
0977	09B7
0978	09B8
0979	09B9
097A	09BA
097B	09BB
097C	09BC
097D	09BD
097E	09BE
097F	09BF
0980	09C0
0981	09C1
0982	09C2
0983	09C3
0984	09C4
0985	09C5
0986	09C6
0987	09C7
0988	09C8
0989	09C9
098A	09CA
098B	09CB
098C	09CC
098D	0ACA
098E	09CE
098F	09CF
0990	09D0
0991	09D1
0992	09D2
0993	09D3
0994	09D4
0995	09D5
0996	09D6
0997	09D7
0998	09D8
0999	09D9
099A	09DA
099B	09DB
099C	09DC
099D	09DD
099E	09DE
099F	09DF
09A0	09E0
09A1	09E1
09A2	09E2
09A3	09E3
09A4	09E4
09A5	09E5
09A6	09E6
09A7	09E7
09A8	09E8
09A9	09E9
09AA	09EA
09AB	09EB
09AC	09EC
09AD	09ED
09AE	09EE
09AF
09B0	09EF
09B1	09F0
09B2	09F1
09B3	09F2
09B4	09F3
09B5	09F4
09B6	09F5
09B7	09F6
09B8	09F7
09B9	09F8
09BA	09F9
09BB	09FA
09BC	09FB
09BD	09FC
09BE	09FD
09BF	09FE
09C0	09FF
09C1	0A00
09C2	0A01
09C3	0A02
09C4	0A03
09C5	0A04
09C6	0A05
09C7	0A06
09C8	0A07
09C9	0A08
09CA	0A09
09CB	0A0A
09CC	0A0B
09CD	0A0C
09CE	0A0D
09CF	0A0E
09D0	0A0F
09D1	0A10
09D2	0A11
09D3	0A12
09D4	0A13
09D5	0A14
09D6	0A15
09D7	0A16
09D8	0A17
09D9	0A18
09DA	0A19
09DB	0A1A
09DC	0A1B
09DD	0A1C
09DE	0A1D
09DF	0A1E
09E0	0A1F
09E1	0A20
09E2	0A21
09E3	0A22
09E4	0A23
09E5	0A24
09E6	0A25
09E7	0A26
09E8	0A27
09E9	0A28
09EA	0A29
09EB	0A2A
09EC	0A2B
09ED	0A2C
09EE	0A2D
09EF	0A2E
09F0	0A2F
09F1	0A30
09F2	0A31
09F3	0A32
09F4	0A33
09F5	0A34
09F6	0A35
09F7	0A36
09F8	0A37
09F9	0A38
09FA	0A39
09FB	0A3A
09FC	0A3B
09FD	0A3C
09FE	0A3D
09FF	0A3E
0A00	0A3F
0A01	0A40
0A02	0A41
0A03	0A42
0A04	0A43
0A05	0A44
0A06	0A45
0A07	0A46
0A08	0A47
0A09	0A48
0A0A	0A49
0A0B	0A4A
0A0C	0A4B
0A0D	0A4C
0A0E	0A4D
0A0F	0A4E
0A10	0A4F
0A11	0A50
0A12	0A51
0A13	0A52
0A14	0A53
0A15	0A54
0A16	0A55
0A17	0A56
0A18	0A57
0A19	0A58
0A1A	0A59
0A1B	0A5A
0A1C	0A5B
0A1D	0A5C
0A1E	0A5D
0A1F	0A5E
0A20	0A5F
0A21	0A60
0A22	0A61
0A23	0A62
0A24	0A63
0A25	0A64
0A26	0A65
0A27	0A66
0A28	0A67
0A29	0A68
0A2A	0A69
0A2B	0A6A
0A2C	0A6B
0A2D	0A6C
0A2E	0A6D
0A2F	0A6E
0A30	0A6F
0A31	0A70
0A32	0A71
0A33	0A72
0A34	0A73
0A35	0A74
0A36	0A75
0A37	0A76
0A38	0A77
0A39	0A78
0A3A	0A79
0A3B	0A7A
0A3C	0A7B
0A3D	0A7C
0A3E	0A7D
0A3F	0A7E
0A40	0A7F
0A41	0A80
0A42	0A81
0A43	0A82
0A44	0A83
0A45	0A84
0A46	0A85
0A47	0A86
0A48	0A87
0A49	0A88
0A4A	0A89
0A4B	0A8A
0A4C	0A8B
0A4D	0A8C
0A4E	0A8D
0A4F	0A8E
0A50	0A8F
0A51	0A90
0A52	0A91
0A53	0A92
0A54	0A93
0A55	0A94
0A56	0A95
0A57	0A96
0A58	0A97
0A59	0A98
0A5A	0A99
0A5B	0A9A
0A5C	0A9B
0A5D	0A9C
0A5E	0A9D
0A5F	0A9E
0A60	0A9F
0A61	0AA0
0A62	0AA1
0A63	0AA2
0A64	0AA3
0A65	0AA4
0A66	0AA5
0A67	0AA6
0A68	0AA7
0A69	0AA8
0A6A	0AA9
0A6B	0AAA
0A6C	0AAB
0A6D	0AAC
0A6E	0AAF
0A6F	0AAE
0A70	0AAF
0A71	0AB0
0A72	0AB1
0A73	0AB2
0A74	0AB3
0A75	0AB4
0A76	0AB5
0A77	0AB6
0A78	0AB7
0A79	0AB8
0A7A	0AB9
0A7B	0ABA
0A7C	0ABB
0A7D	0ABC
0A7E	0ABD
0A7F	0ABE
0A80	0ABF
0A81	0AC0
0A82	0AC1
0A83	0AC2
0A84	0AC3
0A85	0AC4
0A86	0AC5
0A87	0AC6
0A88	0AC7
0A89	0AC8
0A8A	0AC9
0A8B	0ACA
0A8C	0ACB
0A8D	0ACC
0A8E	0ACD
0A8F	0ACE
0A90	0ACF
0A91	0AD0
0A92	0AD1
0A93	0AD2
0A94	0AD3
0A95	0AD4
0A96	0AD5
0A97	0AD6
0A98	0AD7
0A99	0AD8
0A9A	0AD9
0A9B	0ADA
0A9C	0ADB
0A9D	0ADC
0A9E	0ADD
0A9F	0ADE
0AA0	0ADF
0AA1	0AE0
0AA2	0AE1
0AA3	0AE2
0AA4	0AE3
0AA5	0AE4
0AA6	0AE5
0AA7	0AE6
0AA8	0AE7
0AA9	0AE8
0AAA	0AE9
0AAB	0AEA
0AAC	0AEB
0AAD	0AEC
0AAE	0AED
0AAF	0AEE
0AB0	0AEF
0AB1	0AF0
0AB2	0AF1
0AB3	0AF2
0AB4	0AF3
0AB5	0AF4
0AB6	0AF5
0AB7	0AF6
0AB8	0AF7
0AB9	0AF8
0ABA	0AF9
0ABB	0AFA
0ABC	0AFB
0ABD	0AFC
0ABE	0AFD
0ABF	0AFE
0AC0	0AFF
0AC1	0B00
0AC2	0B01
0AC3	0B02
0AC4	0B03
0AC5	0B04
0AC6	0B05
0AC7	0B06
0AC8	0B07
0AC9	0B08
0ACA	0B09
0ACB	0B0A
0ACC	0B0B
0ACD	0B0C
0ACE	0B0D
0ACF	0B0E
0AD0	0B0F
0AD1	0B10
0AD2	0B11
0AD3	0B12
0AD4	0B13
0AD5	0B14
0AD6	0B15
0AD7	0B16
0AD8	0B17
0AD9	0B18
0ADA	0B19
0ADB	0B1A
0ADC	0B1B
0ADD	0B1C
0ADE	0B1D
0ADF	0B1E
0AE0	0B1F
0AE1	0B20
0AE2	0B21
0AE3	0B22
0AE4	0B23
0AE5	0B24
0AE6	0B25
0AE7	0B26
0AE8	0B27
0AE9	0B28
0AEA	0B29
0AEB	0B2B
0AEC	0B2C
0AED	0B2D
0AEE	0B2E
0AEF	0B2F
0AF0	0B30
0AF1	0B31
0AF2	0B32
0AF3	0B33
0AF4	0B34
0AF5	0B35
0AF6	0B36
0AF7	0B37
0AF8	0B38
0AF9	0B39
0AFA	0B3A
0AFB	0B3B
0AFC	0B3C
0AFD	0B3D
0AFE	0B3E
0AFF	0B3F
0B00	0B40
0B01	0B41
0B02	0B42
0B03	0B43
0B04	0B44
0B05	0B45
0B06	0B46
0B07	0B47
0B08	0B48
0B09	0B49
0B0A	0B4A
0B0B	0B4B
0B0C	0B4C
0B0D	0B4D
0B0E	0B4E
0B0F	0B4F
0B10	0B50
0B11	0B51
0B12	0B52
0B13	0B53
0B14	0B54
0B15	0B55
0B16	0B56
0B17	0B57
0B18	0B58
0B19	0B59
0B1A	0B5A
0B1B	0B5B
0B1C	0B5C
0B1D	0B5D
0B1E	0B5E
0B1F	0B5F
0B20	0B60
0B21	0B61
0B22	0B62
0B23	0B63
0B24	0B64
0B25	0B65
0B26	0B66
0B27	0B67
0B28	0B68
0B29	0B69
0B2A	0B6A
0B2B	0B6B
0B2C	0B6C
0B2D	0B6D
0B2E	0B6E
0B2F	0B6F
0B30	0B70
0B31	0B71
0B32	0B72
0B33	0B73
0B34	0B74
0B35	0B75
0B36	0B76
0B37	0B77
0B38	0B78
0B39	0B79
0B3A	0B7A
0B3B	0B7B
0B3C	0B7C
0B3D	0B7D
0B3E	0B7E
0B3F	0B7F
0B40	0B80
0B41	0B81
0B42	0B82
0B43	0B83
0B44	0B84
0B45	0B85
0B46	0B86
0B47	0B87
0B48	0B88
0B49	0B89
0B4A	0B8A
0B4B	0B8B
0B4C	0B8C
0B4D	0B8D
0B4E	0B8E
0B4F	0B8F
0B50	0B90
0B51	0B91
0B52	0B92
0B53	0B93
0B54	0B94
0B55	0B95
0B56	0B96
0B57	0B97
0B58	0B98
0B59	0B99
0B5A	0B9A
0B5B	0B9B
0B5C	0B9C
0B5D	0B9D
0B5E	0B9E
0B5F	0B9F
0B60	0BA0
0B61	0BA1
0B62	0BA2
0B63	0BA3
0B64	0BA4
0B65	0BA5
0B66	0BA6
0B67	0BA7
0B68	0BA8
0B69	0BA9
0B6A	0BAA
0B6B	0BAB
0B6C	0BAC
0B6D	0BAD
0B6E	0BAE
0B6F	0BAF
0B70	0BB0
0B71	0BB1
0B72	0BB2
0B73	0BB3
0B74	0BB4
0B75	0BB5
0B76	0BB6
0B77	0BB7
0B78	0BB8
0B79	0BB9
0B7A	0BBA
0B7B	0BBB
0B7C	0BBC
0B7D	0BBD
0B7E	0BBE
0B7F	0BBF
0B80	0BC0
0B81	0BC1
0B82	0BC2
0B83	0BC3
0B84	0BC4
0B85	0BC5
0B86	0BC6
0B87	0BC7
0B88	0BC8
0B89	0BC9
0B8A	0BCA
0B8B	0BCB
0B8C	0BCC
0B8D	0BCD
0B8E	0BCE
0B8F	0BCF
0B90	0BD0
0B91	0BD1
0B92	0BD2
0B93	0BD3
0B94	0BD4
0B95	0BD5
0B96	0BD6
0B97	0BD7
0B98	0BD8
0B99	0BD9
0B9A	0BDA
0B9B	0BDB
0B9C	0BDC
0B9D	0BDD
0B9E	0BDE
0B9F	0BDF
0BA0	0BE0
0BA1	0BE1
0BA2	0BE2
0BA3	0BE3
0BA4	0BE4
0BA5	0BE5
0BA6	0BE6
0BA7	0BE7
0BA8	0BE8
0BA9	0BE9
0BAA	0BEA
0BAB	0BEB
0BAC	0BEC
0BAD	0BED
0BAE	0BEE
0BAF	0BEF
0BB0	0BF0
0BB1	0BF1
0BB2	0BF2
0BB3	0BF3
0BB4	0BF4
0BB5	0BF5
0BB6	0BF6
0BB7	0BF7
0BB8	0BF8
0BB9	0BF9
0BBA	0BFA
0BBB	0BFB
0BBC	0BFC
0BBD	0BFD
0BBE	0BFE
0BBF	0BFF
0BC0	0C00
0BC1	0C01
0BC2	0C02
0BC3	0C03
0BC4	0C04
0BC5	0C05
0BC6	0C06
0BC7	0C07
0BC8	0C08
0BC9	0C09
0BCA	0C0A
0BCB	0C0B
0BCC	0C0C
0BCD	0C0D
0BCE	0C0E
0BCF	0C0F
0BD0	0C10
0BD1	0C11
0BD2	0C12
0BD3	0C13
0BD4	0C14
0BD5	0C15
0BD6	0C16
0BD7	0C17
0BD8	0C18
0BD9	0C19
0BDA	0C1A
0BDB	0C1B
0BDC	0C1C
0BDD	0C1D
0BDE	0C1E
0BDF	0C1F
0BE0	0C20
0BE1	0C21
0BE2	0C22
0BE3	0C23
0BE4	0C24
0BE5	0C25
0BE6	0C26
0BE7	0C27
0BE8	0C28
0BE9	0C29
0BEA	0C2A
0BEB	0C2B
0BEC	0C2C
0BED	0C2D
0BEE	0C2E
0BEF	0C2F
0BF0	0C30
0BF1	0C31
0BF2	0C32
0BF3	0C33
0BF4	0C34
0BF5	0C35
0BF6	0C36
0BF7	0C37
0BF8	0C38
0BF9	0C39
0BFA	0C3A
0BFB	0C3B
0BFC	0C3C
0BFD	0C3D
0BFE	0C3E
0BFF	0C3F
0C00	0C40
0C01	0C41
0C02	0C42
0C03	0C43
0C04	0C44
0C05	0C45
0C06	0C46
0C07	0C47
0C08	0C48
0C09	0C49
0C0A	0C4A
0C0B	0C4B
0C0C	0C4C
0C0D	0C4D
0C0E	0C4E
0C0F	0C4F
0C10	0C50
0C11	0C51
0C12	0C53
0C13	0C54
0C14	0C55
0C15	0C56
0C16	0C57
0C17	0C58
0C18	0C59
0C19	0C5A
0C1A	0C5B
0C1B	0C5C
0C1C	0C5D
0C1D	0C5E
0C1E	0C5F
0C1F	0C60
0C20	0C61
0C21	0C62
0C22	0C63
0C23	0C64
0C24	0C65
0C25	0C66
0C26	0C67
0C27	0C68
0C28	0C69
0C29	0C6A
0C2A	0C6B
0C2B	0C6C
0C2C	0C6D
0C2D	0C6E
0C2E	0C6F
0C2F	0C70
0C30	0C71
0C31	0C72
0C32	0C73
0C33	0C74
0C34	0C75
0C35	0C76
0C36	0C77
0C37	0C78
0C38	0C79
0C39	0C7A
0C3A	0C7B
0C3B	0C7C
0C3C	0C7D
0C3D	0C7E
0C3E	0C7F
0C3F	0C80
0C40	0C81
0C41	0C82
0C42	0C83
0C43	0C84
0C44	0C85
0C45	0C86
0C46	0C87
0C47	0C88
0C48	0C89
0C49	0C8A
0C4A	0C8B
0C4B	0C8C
0C4C	0C8D
0C4D	0C8E
0C4E	0C8F
0C4F	0C90
0C50	0C91
0C51	0C92
0C52	0C93
0C53	0C94
0C54	0C95
0C55	0C96
0C56	0C97
0C57	0C98
0C58	0C99
0C59	0C9A
0C5A	0C9B
0C5B	0C9C
0C5C	0C9D
0C5D	0C9E
0C5E	0C9F
0C5F	0CA0
0C60	0CA1
0C61	0CA2
0C62	0CA3
0C63	0CA4
0C64	0CA5
0C65	0CA6
0C66	0CA7
0C67	0CA8
0C68	0CA9
0C69	0CAA
0C6A	0CAB
0C6B	0CAC
0C6C	0CAD
0C6D	0CAE
0C6E	0CAF
0C6F	0CB0
0C70	0CB1
0C71	0CB2
0C72	0CB3
0C73	0CB4
0C74	0CB5
0C75	0CB6
0C76	0CB7
0C77	0CB8
0C78	0CB9
0C79	0CBA
0C7A	0CBB
0C7B	0CBC
0C7C	0CBD
0C7D	0CBE
0C7E	0CBF
0C7F	0CC0
0C80	0CC1
0C81	0CC2
0C82	0CC3
0C83	0CC4
0C84	0CC5
0C85	0CC6
0C86	0CC7
0C87	0CC8
0C88	0CC9
0C89	0CCA
0C8A	0CCB
0C8B	0CCC
0C8C	0CCD
0C8D	0CCE
0C8E	0CCF
0C8F	0CD0
0C90	0CD1
0C91	0CD2
0C92	0CD3
0C93	0CD4
0C94	0CD5
0C95	0CD6
0C96	0CD7
0C97	0CD8
0C98	0CD9
0C99	0CDA
0C9A	0CDB
0C9B	0CDC
0C9C	0CDD
0C9D	0CDE
0C9E	0CDF
0C9F	0CE0
0CA0	0CE1
0CA1	0CE2
0CA2	0CE3
0CA3	0CE4
0CA4	0CE5
0CA5	0CE6
0CA6	0CE7
0CA7	0CE8
0CA8	0CE9
0CA9	0CEA
0CAA	0CEB
0CAB	0CEC
0CAC	0CED
0CAD	0CEE
0CAE	0CEF
0CAF	0CF0
0CB0	0CF1
0CB1	0CF2
0CB2	0CF3
0CB3	0CF4
0CB4	0CF5
0CB5	0CF6
0CB6	0CF7
0CB7	0CF8
0CB8	0CF9
0CB9	0CFA
0CBA	0CFB
0CBB	0CFC
0CBC	0CFD
0CBD	0CFE
0CBE	0CFF
0CBF	0D00
0CC0	0D01
0CC1	0D02
0CC2	0D03
0CC3	0D04
0CC4	0D05
0CC5	0D06
0CC6	0D07
0CC7	0D08
0CC8	0D09
0CC9	0D0A
0CCA	0D0B
0CCB	0D0C
0CCC	0D0D
0CCD	0D0E
0CCE	0D0F
0CCF	0D10
0CD0	0D11
0CD1	0D12
0CD2	0D13
0CD3	0D14
0CD4	0D15
0CD5	0D16
0CD6	0D17
0CD7	0D18
0CD8	0D19
0CD9	0D1A
0CDA	0D1B
0CDB	0D1C
0CDC	0D1D
0CDD	0D1E
0CDE	0D1F
0CDF	0D20
0CE0	0D21
0CE1	0D22
0CE2	0D23
0CE3	0D24
0CE4	0D25
0CE5	0D26
0CE6	0D27
0CE7	0D28
0CE8	0D29
0CE9	0D2A
0CEA	0D2B
0CEB	0D2C
0CEC	0D2D
0CED	0D2E
0CEE	0D2F
0CEF	0D30
0CF0	0D31
0CF1	0D32
0CF2	0D33
0CF3	0D34
0CF4	0D35
0CF5	0D36
0CF6	0D37
0CF7	0D38
0CF8	0D39
0CF9	0D3A
0CFA	0D3B
0CFB	0D3C
0CFC	0D3D
0CFD	0D3E
0CFE	0D3F
0CFF	0D40
0D00	0D41
0D01	0D42
0D02	0D43
0D03	0D44
0D04	0D45
0D05	0D46
0D06	0D47
0D07	0D48
0D08	0D49
0D09	0D4A
0D0A	0D4B
085C4F14	067A
085C4F38	067B
085C4F5C	067B
085C4F80	067C
085C4FA4	0691
085C4FC8	0692
085C4FEC	067D
085C5010	067E
085C5034	067F
085C5058	068D
085C507C	068D
085C50A0	068D
085C50C4	0680
085C50E8	0681
085C510C	0682
085C5130	0683
085C5154	0684
085C5178	0685
085C519C	0686
085C51C0	0687
085C51E4	0688
085C5208	0689
085C522C	068A
085C5250	068B
085C5274	068C
085C5298	068D
085C52BC	068E
085C5304	0695
085C534C	069A
085C52E0	068F
085C5370	0690
085C5394	0647
085C53B8	069E
085C53DC	069B
085C5400	060C
085C5424	0601
085C5448	06A0
088617C8	01C4
088617CC	01C5
088617D0	01C6
088617D4	01C7
088617D8	01C7
088617DC	01C9
088617E0	01CA
088617E4	01CB
088617E8	01CC
088617EC	01CD
088617F0	01CE
088617F4	01CF
088617F8	01D0
088617FC	01D1
08861800	01D2
08861804	01D3
08861808	01D4
0886180C	01D5
08861810	01D6
08861814	01D7
08861818	01D7
0886181C	01D9
08861820	01DA
08861824	01DB
08861828	01DB
0886182C	01DD
08861830	01DE
08861834	01DF
08861838	01E0
0886183C	01E1
08861840	01E2
08861844	01E3
08861848	01E4
0886184C	01E4
08861850	01E6
08861854	01CF
08861858	01E8
0886185C	01E9
08861860	01EA
08861864	01EB
08861868	01EC
0886186C	01ED
08861870	01EE
08861874	01EF
08861878	01C4
0886187C	01F1
08861880	01C4
08861884	01F3
08861888	01CC
0886188C	01F5
08861890	01DD
08861894	01F7
08861898	01D7
0886189C	01F9
088618A0	01FA
088618A4	01E9
088618A8	01FC
088618AC	01FD
088618B0	01FE
088618B4	01FF
088618B8	0200
088618BC	0201
088618C0	0202
088618C4	0203
088618C8	0204
08AC1B0C	066E
08AC1B30	066F
08AC1B54	0670
080D29BC	1
08BAB9A4	32
08BAB9C8	33
08BAB9EC	34
080D29BC	
